21539645,1377999460,0,1,1,0,7
21539646,1377999460,2.25,0,1,0,7
21539709,1377999460,11.773,0,0,0,8
21539710,1377999460,14.092,1,0,0,8
21539711,1377999460,35.123,0,1,0,8
21539712,1377999460,8.726,1,1,0,8
21570975,1377999480,3.167,1,1,0,1
21570976,1377999480,35.099,0,1,0,1
21571375,1377999480,0.788,0,0,0,2
21571376,1377999480,0,1,0,0,2
21571379,1377999480,0.161,0,2,0,2
21571380,1377999480,0,1,2,0,2
21572637,1377999480,0.788,0,0,0,4
21572638,1377999480,0,1,0,0,4
21572739,1377999480,2.25,0,1,0,5
21572740,1377999480,0,1,1,0,5
21572741,1377999480,2.25,0,2,0,5
21572742,1377999480,0,1,2,0,5
21572749,1377999480,0.962,0,1,0,6
21572750,1377999480,0,1,1,0,6
21572751,1377999480,0.962,0,2,0,6
21572752,1377999480,0,1,2,0,6
21572777,1377999480,2.25,0,1,0,7
21572778,1377999480,0,1,1,0,7
21572847,1377999480,8.452,1,1,0,8
21572848,1377999480,35.123,0,1,0,8
21572873,1377999480,0.161,0,0,0,9
21572874,1377999480,0,1,0,0,9
21572881,1377999480,0.161,0,2,0,9
21572882,1377999480,0,1,2,0,9
21604589,1377999500,11.757,0,2,0,0
21604590,1377999500,9.719,1,2,0,0
21604967,1377999500,0,1,0,0,2
21604968,1377999500,0.788,0,0,0,2
21604971,1377999500,0,1,2,0,2
21604972,1377999500,0.161,0,2,0,2
21605881,1377999500,0,1,0,0,4
21605882,1377999500,0.788,0,0,0,4
21605965,1377999500,0,1,1,0,5
21605966,1377999500,2.25,0,1,0,5
21605967,1377999500,0,1,2,0,5
21605968,1377999500,2.25,0,2,0,5
21605995,1377999500,0,1,1,0,7
21605996,1377999500,2.25,0,1,0,7
21606043,1377999500,11.773,0,0,0,8
21606044,1377999500,14.351,1,0,0,8
21606061,1377999500,0,1,0,0,9
21606062,1377999500,0.161,0,0,0,9
21606067,1377999500,0,1,2,0,9
21606068,1377999500,0.161,0,2,0,9
21637421,1377999520,0.982,0,0,0,0
21637422,1377999520,0,1,0,0,0
21637427,1377999520,11.757,0,2,0,0
21637428,1377999520,9.853,1,2,0,0
21637571,1377999520,35.099,0,1,0,1
21637572,1377999520,2.862,1,1,0,1
21638121,1377999520,0,1,2,0,2
21638122,1377999520,0.161,0,2,0,2
21639663,1377999520,0.982,0,2,0,4
21639664,1377999520,0,1,2,0,4
21639817,1377999520,0,1,1,0,5
21639818,1377999520,2.25,0,1,0,5
21639819,1377999520,0,1,2,0,5
21639820,1377999520,2.25,0,2,0,5
21639869,1377999520,0.982,0,0,0,7
21639870,1377999520,0,1,0,0,7
21639871,1377999520,0,1,1,0,7
21639872,1377999520,2.25,0,1,0,7
21639969,1377999520,11.773,0,0,0,8
21639970,1377999520,13.27,1,0,0,8
21639971,1377999520,35.123,0,1,0,8
21639972,1377999520,8.408,1,1,0,8
21640011,1377999520,0,1,0,0,9
21640012,1377999520,0.161,0,0,0,9
21640019,1377999520,0,1,2,0,9
21640020,1377999520,0.161,0,2,0,9
21671009,1377999540,3.044,1,1,0,1
21671010,1377999540,35.099,0,1,0,1
21671461,1377999540,0.788,0,0,0,2
21671462,1377999540,0,1,0,0,2
21671465,1377999540,0,1,2,0,2
21671466,1377999540,0.161,0,2,0,2
21672917,1377999540,0.788,0,0,0,4
21672918,1377999540,0,1,0,0,4
21673069,1377999540,0.962,0,1,0,6
21673070,1377999540,0,1,1,0,6
21673071,1377999540,0.962,0,2,0,6
21673072,1377999540,0,1,2,0,6
21673185,1377999540,8.408,1,1,0,8
21673186,1377999540,35.123,0,1,0,8
21673219,1377999540,0,1,0,0,9
21673220,1377999540,0.161,0,0,0,9
21673227,1377999540,0,1,2,0,9
21673228,1377999540,0.161,0,2,0,9
21704775,1377999560,3.1,1,1,0,1
21704776,1377999560,35.099,0,1,0,1
21705137,1377999560,0,1,2,0,2
21705138,1377999560,0.161,0,2,0,2
21706247,1377999560,2.25,0,1,0,5
21706248,1377999560,0,1,1,0,5
21706249,1377999560,2.25,0,2,0,5
21706250,1377999560,0,1,2,0,5
21706281,1377999560,2.25,0,1,0,7
21706282,1377999560,0,1,1,0,7
21706343,1377999560,8.68,1,1,0,8
21706344,1377999560,35.123,0,1,0,8
21706371,1377999560,0,1,0,0,9
21706372,1377999560,0.161,0,0,0,9
21706377,1377999560,0,1,2,0,9
21706378,1377999560,0.161,0,2,0,9
21737461,1377999580,0.982,0,0,0,0
21737462,1377999580,0,1,0,0,0
21737465,1377999580,11.757,0,2,0,0
21737466,1377999580,10.042,1,2,0,0
21737609,1377999580,35.099,0,1,0,1
21737610,1377999580,3.081,1,1,0,1
21738159,1377999580,0,1,2,0,2
21738160,1377999580,0.161,0,2,0,2
21738963,1377999580,0,1,0,0,3
21738964,1377999580,0.355,0,0,0,3
21739699,1377999580,0,1,1,0,4
21739700,1377999580,0.355,0,1,0,4
21739701,1377999580,0.982,0,2,0,4
21739702,1377999580,0,1,2,0,4
21739837,1377999580,2.25,0,1,0,5
21739838,1377999580,0,1,1,0,5
21739839,1377999580,2.25,0,2,0,5
21739840,1377999580,0,1,2,0,5
21739855,1377999580,0,1,0,0,6
21739856,1377999580,0.355,0,0,0,6
21739891,1377999580,0.982,0,0,0,7
21739892,1377999580,0,1,0,0,7
21739893,1377999580,2.25,0,1,0,7
21739894,1377999580,0,1,1,0,7
21739989,1377999580,11.773,0,0,0,8
21739990,1377999580,14.159,1,0,0,8
21739991,1377999580,35.123,0,1,0,8
21739992,1377999580,8.298,1,1,0,8
21740025,1377999580,0,1,0,0,9
21740026,1377999580,0.161,0,0,0,9
21740033,1377999580,0,1,2,0,9
21740034,1377999580,0.161,0,2,0,9
21771529,1377999600,11.757,0,2,0,0
21771530,1377999600,10.608,1,2,0,0
21771605,1377999600,3.044,1,1,0,1
21771606,1377999600,35.099,0,1,0,1
21771847,1377999600,0.161,0,2,0,2
21771848,1377999600,0,1,2,0,2
21772615,1377999600,11.773,0,0,0,8
21772616,1377999600,14.423,1,0,0,8
21772617,1377999600,8.481,1,1,0,8
21772618,1377999600,35.123,0,1,0,8
21772631,1377999600,0.161,0,0,0,9
21772632,1377999600,0,1,0,0,9
21772637,1377999600,0.161,0,2,0,9
21772638,1377999600,0,1,2,0,9
21804631,1377999620,10.675,1,2,0,0
21804632,1377999620,11.758,0,2,0,0
21805025,1377999620,0.161,0,2,0,2
21805026,1377999620,0,1,2,0,2
21805507,1377999620,3.216,0,1,0,3
21805508,1377999620,0,1,1,0,3
21806023,1377999620,3.216,0,0,0,5
21806024,1377999620,0,1,0,0,5
21806047,1377999620,3.216,0,2,0,7
21806048,1377999620,0,1,2,0,7
21806105,1377999620,15.255,1,0,0,8
21806106,1377999620,11.774,0,0,0,8
21806131,1377999620,0.161,0,0,0,9
21806132,1377999620,0,1,0,0,9
21806133,1377999620,3.216,0,1,0,9
21806134,1377999620,0,1,1,0,9
21806135,1377999620,0.161,0,2,0,9
21806136,1377999620,0,1,2,0,9
21837779,1377999640,10.574,1,2,0,0
21837780,1377999640,11.758,0,2,0,0
21837871,1377999640,35.099,0,1,0,1
21837872,1377999640,3.044,1,1,0,1
21838847,1377999640,0.355,0,0,0,3
21838848,1377999640,0,1,0,0,3
21838849,1377999640,3.216,0,1,0,3
21838850,1377999640,0,1,1,0,3
21839375,1377999640,0.355,0,1,0,4
21839376,1377999640,0,1,1,0,4
21839473,1377999640,3.216,0,0,0,5
21839474,1377999640,0,1,0,0,5
21839483,1377999640,0.355,0,0,0,6
21839484,1377999640,0,1,0,0,6
21839501,1377999640,3.216,0,2,0,7
21839502,1377999640,0,1,2,0,7
21839563,1377999640,14.177,1,0,0,8
21839564,1377999640,11.774,0,0,0,8
21839565,1377999640,35.123,0,1,0,8
21839566,1377999640,8.727,1,1,0,8
21839597,1377999640,3.216,0,1,0,9
21839598,1377999640,0,1,1,0,9
21870911,1377999660,11.758,0,2,0,0
21870912,1377999660,9.953,1,2,0,0
21870989,1377999660,2.894,1,1,0,1
21870990,1377999660,35.1,0,1,0,1
21871813,1377999660,3.216,0,1,0,3
21871814,1377999660,0,1,1,0,3
21872327,1377999660,3.216,0,0,0,5
21872328,1377999660,0,1,0,0,5
21872349,1377999660,3.216,0,2,0,7
21872350,1377999660,0,1,2,0,7
21872401,1377999660,11.774,0,0,0,8
21872402,1377999660,14.215,1,0,0,8
21872403,1377999660,8.151,1,1,0,8
21872404,1377999660,35.123,0,1,0,8
21872433,1377999660,3.216,0,1,0,9
21872434,1377999660,0,1,1,0,9
21904347,1377999680,11.758,0,2,0,0
21904348,1377999680,9.853,1,2,0,0
21905243,1377999680,3.216,0,1,0,3
21905244,1377999680,0,1,1,0,3
21905771,1377999680,3.216,0,0,0,5
21905772,1377999680,0,1,0,0,5
21905779,1377999680,0,1,1,0,6
21905780,1377999680,0.962,0,1,0,6
21905781,1377999680,0,1,2,0,6
21905782,1377999680,0.962,0,2,0,6
21905797,1377999680,3.216,0,2,0,7
21905798,1377999680,0,1,2,0,7
21905853,1377999680,11.774,0,0,0,8
21905854,1377999680,13.579,1,0,0,8
21905881,1377999680,3.216,0,1,0,9
21905882,1377999680,0,1,1,0,9
21937837,1377999700,35.1,0,1,0,1
21937838,1377999700,2.721,1,1,0,1
21938671,1377999700,3.216,0,1,0,3
21938672,1377999700,0,1,1,0,3
21939201,1377999700,3.216,0,0,0,5
21939202,1377999700,0,1,0,0,5
21939203,1377999700,0,1,1,0,5
21939204,1377999700,2.25,0,1,0,5
21939205,1377999700,0,1,2,0,5
21939206,1377999700,2.25,0,2,0,5
21939233,1377999700,0,1,1,0,7
21939234,1377999700,2.25,0,1,0,7
21939235,1377999700,3.216,0,2,0,7
21939236,1377999700,0,1,2,0,7
21939283,1377999700,35.123,0,1,0,8
21939284,1377999700,8.408,1,1,0,8
21939317,1377999700,3.216,0,1,0,9
21939318,1377999700,0,1,1,0,9
21970997,1377999720,0.982,0,0,0,0
21970998,1377999720,0,1,0,0,0
21970999,1377999720,11.758,0,2,0,0
21971000,1377999720,9.664,1,2,0,0
21972051,1377999720,3.216,0,1,0,3
21972052,1377999720,0,1,1,0,3
21972537,1377999720,0.982,0,2,0,4
21972538,1377999720,0,1,2,0,4
21972617,1377999720,3.216,0,0,0,5
21972618,1377999720,0,1,0,0,5
21972619,1377999720,2.25,0,1,0,5
21972620,1377999720,0,1,1,0,5
21972621,1377999720,2.25,0,2,0,5
21972622,1377999720,0,1,2,0,5
21972661,1377999720,0.982,0,0,0,7
21972662,1377999720,0,1,0,0,7
21972663,1377999720,2.25,0,1,0,7
21972664,1377999720,0,1,1,0,7
21972665,1377999720,3.216,0,2,0,7
21972666,1377999720,0,1,2,0,7
21972727,1377999720,11.774,0,0,0,8
21972728,1377999720,14.341,1,0,0,8
21972753,1377999720,3.216,0,1,0,9
21972754,1377999720,0,1,1,0,9
22004585,1377999740,0.788,0,0,0,2
22004586,1377999740,0,1,0,0,2
22005209,1377999740,3.216,0,1,0,3
22005210,1377999740,0,1,1,0,3
22005745,1377999740,0.788,0,0,0,4
22005746,1377999740,0,1,0,0,4
22005831,1377999740,3.216,0,0,0,5
22005832,1377999740,0,1,0,0,5
22005833,1377999740,2.25,0,1,0,5
22005834,1377999740,0,1,1,0,5
22005835,1377999740,2.25,0,2,0,5
22005836,1377999740,0,1,2,0,5
22005845,1377999740,0,1,1,0,6
22005846,1377999740,0.962,0,1,0,6
22005847,1377999740,0,1,2,0,6
22005848,1377999740,0.962,0,2,0,6
22005869,1377999740,2.25,0,1,0,7
22005870,1377999740,0,1,1,0,7
22005871,1377999740,3.216,0,2,0,7
22005872,1377999740,0,1,2,0,7
22005955,1377999740,3.216,0,1,0,9
22005956,1377999740,0,1,1,0,9
22037319,1377999760,0.788,0,0,0,2
22037320,1377999760,0,1,0,0,2
22037321,1377999760,0.161,0,2,0,2
22037322,1377999760,0,1,2,0,2
22038089,1377999760,3.216,0,1,0,3
22038090,1377999760,0,1,1,0,3
22038789,1377999760,0.788,0,0,0,4
22038790,1377999760,0,1,0,0,4
22038925,1377999760,3.216,0,0,0,5
22038926,1377999760,0,1,0,0,5
22038927,1377999760,2.25,0,1,0,5
22038928,1377999760,0,1,1,0,5
22038929,1377999760,2.25,0,2,0,5
22038930,1377999760,0,1,2,0,5
22038971,1377999760,2.25,0,1,0,7
22038972,1377999760,0,1,1,0,7
22038973,1377999760,3.216,0,2,0,7
22038974,1377999760,0,1,2,0,7
22039089,1377999760,0.161,0,0,0,9
22039090,1377999760,0,1,0,0,9
22039091,1377999760,3.216,0,1,0,9
22039092,1377999760,0,1,1,0,9
22039097,1377999760,0.161,0,2,0,9
22039098,1377999760,0,1,2,0,9
22070437,1377999780,0.982,0,0,0,0
22070438,1377999780,0,1,0,0,0
22071035,1377999780,0.788,0,0,0,2
22071036,1377999780,0,1,0,0,2
22071039,1377999780,0,1,2,0,2
22071040,1377999780,0.161,0,2,0,2
22071797,1377999780,0.355,0,0,0,3
22071798,1377999780,0,1,0,0,3
22071799,1377999780,0,1,1,0,3
22071800,1377999780,3.216,0,1,0,3
22072533,1377999780,0.788,0,0,0,4
22072534,1377999780,0,1,0,0,4
22072535,1377999780,0.355,0,1,0,4
22072536,1377999780,0,1,1,0,4
22072539,1377999780,0.982,0,2,0,4
22072540,1377999780,0,1,2,0,4
22072659,1377999780,0,1,0,0,5
22072660,1377999780,3.216,0,0,0,5
22072661,1377999780,2.25,0,1,0,5
22072662,1377999780,0,1,1,0,5
22072663,1377999780,2.25,0,2,0,5
22072664,1377999780,0,1,2,0,5
22072677,1377999780,0.355,0,0,0,6
22072678,1377999780,0,1,0,0,6
22072713,1377999780,0.982,0,0,0,7
22072714,1377999780,0,1,0,0,7
22072715,1377999780,2.25,0,1,0,7
22072716,1377999780,0,1,1,0,7
22072717,1377999780,0,1,2,0,7
22072718,1377999780,3.216,0,2,0,7
22072829,1377999780,0,1,0,0,9
22072830,1377999780,0.161,0,0,0,9
22072831,1377999780,0,1,1,0,9
22072832,1377999780,3.216,0,1,0,9
22072839,1377999780,0,1,2,0,9
22072840,1377999780,0.161,0,2,0,9
22104301,1377999800,0.788,0,0,0,2
22104302,1377999800,0,1,0,0,2
22104303,1377999800,0,1,2,0,2
22104304,1377999800,0.161,0,2,0,2
22105193,1377999800,0.788,0,0,0,4
22105194,1377999800,0,1,0,0,4
22105271,1377999800,2.25,0,1,0,5
22105272,1377999800,0,1,1,0,5
22105273,1377999800,2.25,0,2,0,5
22105274,1377999800,0,1,2,0,5
22105301,1377999800,2.25,0,1,0,7
22105302,1377999800,0,1,1,0,7
22105365,1377999800,0,1,0,0,9
22105366,1377999800,0.161,0,0,0,9
22105371,1377999800,0,1,2,0,9
22105372,1377999800,0.161,0,2,0,9
22137835,1377999820,0.788,0,0,0,2
22137836,1377999820,0,1,0,0,2
22137837,1377999820,0.161,0,2,0,2
22137838,1377999820,0,1,2,0,2
22138585,1377999820,0.788,0,0,0,4
22138586,1377999820,0,1,0,0,4
22138653,1377999820,2.25,0,1,0,5
22138654,1377999820,0,1,1,0,5
22138655,1377999820,2.25,0,2,0,5
22138656,1377999820,0,1,2,0,5
22138679,1377999820,2.25,0,1,0,7
22138680,1377999820,0,1,1,0,7
22138731,1377999820,0.161,0,0,0,9
22138732,1377999820,0,1,0,0,9
22138737,1377999820,0.161,0,2,0,9
22138738,1377999820,0,1,2,0,9
22170693,1377999840,11.758,0,2,0,0
22170694,1377999840,9.196,1,2,0,0
22171065,1377999840,0,1,0,0,2
22171066,1377999840,0.788,0,0,0,2
22171071,1377999840,0.161,0,2,0,2
22171072,1377999840,0,1,2,0,2
22171531,1377999840,0.355,0,0,0,3
22171532,1377999840,0.787,1,0,0,3
22171979,1377999840,0,1,0,0,4
22171980,1377999840,0.788,0,0,0,4
22171981,1377999840,0.355,0,1,0,4
22171982,1377999840,2.451,1,1,0,4
22172069,1377999840,0.355,0,0,0,6
22172070,1377999840,0.657,1,0,0,6
22172139,1377999840,11.774,0,0,0,8
22172140,1377999840,14.177,1,0,0,8
22172151,1377999840,0.161,0,0,0,9
22172152,1377999840,0,1,0,0,9
22172157,1377999840,0.161,0,2,0,9
22172158,1377999840,0,1,2,0,9
22204473,1377999860,11.758,0,2,0,0
22204474,1377999860,9.853,1,2,0,0
22204777,1377999860,0,1,2,0,2
22204778,1377999860,0.161,0,2,0,2
22205511,1377999860,2.25,0,1,0,5
22205512,1377999860,0,1,1,0,5
22205513,1377999860,2.25,0,2,0,5
22205514,1377999860,0,1,2,0,5
22205539,1377999860,2.25,0,1,0,7
22205540,1377999860,0,1,1,0,7
22205579,1377999860,11.774,0,0,0,8
22205580,1377999860,13.867,1,0,0,8
22205595,1377999860,0,1,0,0,9
22205596,1377999860,0.161,0,0,0,9
22205601,1377999860,0,1,2,0,9
22205602,1377999860,0.161,0,2,0,9
22237025,1377999880,11.758,0,2,0,0
22237026,1377999880,9.782,1,2,0,0
22237169,1377999880,35.1,0,1,0,1
22237170,1377999880,2.663,1,1,0,1
22237659,1377999880,0,1,2,0,2
22237660,1377999880,0.161,0,2,0,2
22238397,1377999880,3.216,0,1,0,3
22238398,1377999880,0,1,1,0,3
22239147,1377999880,3.216,0,0,0,5
22239148,1377999880,0,1,0,0,5
22239153,1377999880,0,1,1,0,6
22239154,1377999880,0.962,0,1,0,6
22239155,1377999880,0,1,2,0,6
22239156,1377999880,0.962,0,2,0,6
22239185,1377999880,3.216,0,2,0,7
22239186,1377999880,0,1,2,0,7
22239273,1377999880,11.775,0,0,0,8
22239274,1377999880,13.368,1,0,0,8
22239275,1377999880,35.124,0,1,0,8
22239276,1377999880,8.401,1,1,0,8
22239305,1377999880,0,1,0,0,9
22239306,1377999880,0.161,0,0,0,9
22239307,1377999880,3.216,0,1,0,9
22239308,1377999880,0,1,1,0,9
22239315,1377999880,0,1,2,0,9
22239316,1377999880,0.161,0,2,0,9
22270697,1377999900,9.209,1,2,0,0
22270698,1377999900,11.758,0,2,0,0
22271383,1377999900,3.216,0,1,0,3
22271384,1377999900,0,1,1,0,3
22271785,1377999900,3.216,0,0,0,5
22271786,1377999900,0,1,0,0,5
22271807,1377999900,3.216,0,2,0,7
22271808,1377999900,0,1,2,0,7
22271851,1377999900,15.029,1,0,0,8
22271852,1377999900,11.775,0,0,0,8
22271867,1377999900,3.216,0,1,0,9
22271868,1377999900,0,1,1,0,9
22304233,1377999920,11.923,1,2,0,0
22304234,1377999920,11.758,0,2,0,0
22304513,1377999920,14.956,1,0,0,8
22304514,1377999920,11.775,0,0,0,8
22336743,1377999940,10.384,1,2,0,0
22336744,1377999940,11.758,0,2,0,0
22336845,1377999940,35.1,0,1,0,1
22336846,1377999940,3.375,1,1,0,1
22337821,1377999940,3.216,0,1,0,3
22337822,1377999940,0,1,1,0,3
22338439,1377999940,3.216,0,0,0,5
22338440,1377999940,0,1,0,0,5
22338447,1377999940,0,1,1,0,6
22338448,1377999940,0.962,0,1,0,6
22338449,1377999940,0,1,2,0,6
22338450,1377999940,0.962,0,2,0,6
22338467,1377999940,3.216,0,2,0,7
22338468,1377999940,0,1,2,0,7
22338531,1377999940,14.177,1,0,0,8
22338532,1377999940,11.775,0,0,0,8
22338533,1377999940,35.124,0,1,0,8
22338534,1377999940,8.408,1,1,0,8
22338567,1377999940,3.216,0,1,0,9
22338568,1377999940,0,1,1,0,9
22370457,1377999960,11.758,0,2,0,0
22370458,1377999960,9.512,1,2,0,0
22371177,1377999960,0,1,1,0,3
22371178,1377999960,3.216,0,1,0,3
22371539,1377999960,0,1,0,0,5
22371540,1377999960,3.216,0,0,0,5
22371559,1377999960,0,1,2,0,7
22371560,1377999960,3.216,0,2,0,7
22371601,1377999960,11.775,0,0,0,8
22371602,1377999960,15.359,1,0,0,8
22371619,1377999960,0,1,1,0,9
22371620,1377999960,3.216,0,1,0,9
22403257,1377999980,0.982,0,0,0,0
22403258,1377999980,0,1,0,0,0
22403353,1377999980,35.1,0,1,0,1
22403354,1377999980,3.161,1,1,0,1
22403811,1377999980,0.788,0,0,0,2
22403812,1377999980,0,1,0,0,2
22404505,1377999980,0.355,0,0,0,3
22404506,1377999980,0,1,0,0,3
22404507,1377999980,3.216,0,1,0,3
22404508,1377999980,0,1,1,0,3
22405159,1377999980,0.788,0,0,0,4
22405160,1377999980,0,1,0,0,4
22405161,1377999980,0.355,0,1,0,4
22405162,1377999980,0,1,1,0,4
22405165,1377999980,0.982,0,2,0,4
22405166,1377999980,0,1,2,0,4
22405263,1377999980,3.216,0,0,0,5
22405264,1377999980,0,1,0,0,5
22405265,1377999980,2.25,0,1,0,5
22405266,1377999980,0,1,1,0,5
22405267,1377999980,2.25,0,2,0,5
22405268,1377999980,0,1,2,0,5
22405281,1377999980,0.355,0,0,0,6
22405282,1377999980,0,1,0,0,6
22405309,1377999980,0.982,0,0,0,7
22405310,1377999980,0,1,0,0,7
22405311,1377999980,2.25,0,1,0,7
22405312,1377999980,0,1,1,0,7
22405313,1377999980,3.216,0,2,0,7
22405314,1377999980,0,1,2,0,7
22405383,1377999980,35.124,0,1,0,8
22405384,1377999980,8.232,1,1,0,8
22405413,1377999980,3.216,0,1,0,9
22405414,1377999980,0,1,1,0,9
22437111,1378000000,35.1,0,1,0,1
22437112,1378000000,2.283,1,1,0,1
22437937,1378000000,0,1,1,0,3
22437938,1378000000,3.216,0,1,0,3
22438405,1378000000,0,1,0,0,5
22438406,1378000000,3.216,0,0,0,5
22438407,1378000000,0,1,1,0,5
22438408,1378000000,2.25,0,1,0,5
22438409,1378000000,0,1,2,0,5
22438410,1378000000,2.25,0,2,0,5
22438437,1378000000,0,1,1,0,7
22438438,1378000000,2.25,0,1,0,7
22438439,1378000000,0,1,2,0,7
22438440,1378000000,3.216,0,2,0,7
22438485,1378000000,35.124,0,1,0,8
22438486,1378000000,6.073,1,1,0,8
22438513,1378000000,0,1,1,0,9
22438514,1378000000,3.216,0,1,0,9
22470143,1378000020,11.759,0,2,0,0
22470144,1378000020,9.99,1,2,0,0
22470229,1378000020,35.1,0,1,0,1
22470230,1378000020,3.378,1,1,0,1
22470551,1378000020,0.788,0,0,0,2
22470552,1378000020,0,1,0,0,2
22471509,1378000020,0.788,0,0,0,4
22471510,1378000020,0,1,0,0,4
22471599,1378000020,0,1,1,0,5
22471600,1378000020,2.25,0,1,0,5
22471601,1378000020,0,1,2,0,5
22471602,1378000020,2.25,0,2,0,5
22471625,1378000020,0,1,1,0,7
22471626,1378000020,2.25,0,1,0,7
22471667,1378000020,11.775,0,0,0,8
22471668,1378000020,14.973,1,0,0,8
22471669,1378000020,35.124,0,1,0,8
22471670,1378000020,8.408,1,1,0,8
22503163,1378000040,35.1,0,1,0,1
22503164,1378000040,2.497,1,1,0,1
22503579,1378000040,0.788,0,0,0,2
22503580,1378000040,0,1,0,0,2
22503583,1378000040,0,1,2,0,2
22503584,1378000040,0.161,0,2,0,2
22504241,1378000040,0,1,0,0,3
22504242,1378000040,0.355,0,0,0,3
22504885,1378000040,0.788,0,0,0,4
22504886,1378000040,0,1,0,0,4
22504887,1378000040,0,1,1,0,4
22504888,1378000040,0.355,0,1,0,4
22505005,1378000040,2.25,0,1,0,5
22505006,1378000040,0,1,1,0,5
22505007,1378000040,2.25,0,2,0,5
22505008,1378000040,0,1,2,0,5
22505019,1378000040,0,1,0,0,6
22505020,1378000040,0.355,0,0,0,6
22505043,1378000040,2.25,0,1,0,7
22505044,1378000040,0,1,1,0,7
22505113,1378000040,35.124,0,1,0,8
22505114,1378000040,6.299,1,1,0,8
22505143,1378000040,0,1,0,0,9
22505144,1378000040,0.161,0,0,0,9
22505149,1378000040,0,1,2,0,9
22505150,1378000040,0.161,0,2,0,9
22536611,1378000060,35.1,0,1,0,1
22536612,1378000060,2.905,1,1,0,1
22536969,1378000060,0,1,0,0,2
22536970,1378000060,0.788,0,0,0,2
22536971,1378000060,0,1,2,0,2
22536972,1378000060,0.161,0,2,0,2
22538029,1378000060,0,1,0,0,4
22538030,1378000060,0.788,0,0,0,4
22538119,1378000060,2.25,0,1,0,5
22538120,1378000060,0,1,1,0,5
22538121,1378000060,2.25,0,2,0,5
22538122,1378000060,0,1,2,0,5
22538151,1378000060,2.25,0,1,0,7
22538152,1378000060,0,1,1,0,7
22538209,1378000060,35.124,0,1,0,8
22538210,1378000060,8.408,1,1,0,8
22538231,1378000060,0,1,0,0,9
22538232,1378000060,0.161,0,0,0,9
22538237,1378000060,0,1,2,0,9
22538238,1378000060,0.161,0,2,0,9
22569943,1378000080,10.675,1,2,0,0
22569944,1378000080,11.759,0,2,0,0
22570389,1378000080,0,1,2,0,2
22570390,1378000080,0.161,0,2,0,2
22571557,1378000080,0,1,1,0,5
22571558,1378000080,2.25,0,1,0,5
22571559,1378000080,0,1,2,0,5
22571560,1378000080,2.25,0,2,0,5
22571571,1378000080,0.962,0,1,0,6
22571572,1378000080,0,1,1,0,6
22571573,1378000080,0.962,0,2,0,6
22571574,1378000080,0,1,2,0,6
22571595,1378000080,0,1,1,0,7
22571596,1378000080,2.25,0,1,0,7
22571659,1378000080,15.575,1,0,0,8
22571660,1378000080,11.775,0,0,0,8
22571687,1378000080,0,1,0,0,9
22571688,1378000080,0.161,0,0,0,9
22571695,1378000080,0,1,2,0,9
22571696,1378000080,0.161,0,2,0,9
22603551,1378000100,2.925,1,1,0,1
22603552,1378000100,35.1,0,1,0,1
22603901,1378000100,0,1,0,0,2
22603902,1378000100,0.788,0,0,0,2
22603903,1378000100,0.161,0,2,0,2
22603904,1378000100,0,1,2,0,2
22604909,1378000100,0,1,0,0,4
22604910,1378000100,0.788,0,0,0,4
22605083,1378000100,8.711,1,1,0,8
22605084,1378000100,35.124,0,1,0,8
22605099,1378000100,0.161,0,0,0,9
22605100,1378000100,0,1,0,0,9
22605105,1378000100,0.161,0,2,0,9
22605106,1378000100,0,1,2,0,9
22635635,1378000120,11.759,0,2,0,0
22635636,1378000120,9.853,1,2,0,0
22636179,1378000120,0.161,0,2,0,2
22636180,1378000120,0,1,2,0,2
22636827,1378000120,0,1,1,0,3
22636828,1378000120,3.216,0,1,0,3
22637549,1378000120,0,1,0,0,5
22637550,1378000120,3.216,0,0,0,5
22637551,1378000120,2.25,0,1,0,5
22637552,1378000120,0,1,1,0,5
22637553,1378000120,2.25,0,2,0,5
22637554,1378000120,0,1,2,0,5
22637593,1378000120,2.25,0,1,0,7
22637594,1378000120,0,1,1,0,7
22637595,1378000120,0,1,2,0,7
22637596,1378000120,3.216,0,2,0,7
22637669,1378000120,11.776,0,0,0,8
22637670,1378000120,14.177,1,0,0,8
22637703,1378000120,0.161,0,0,0,9
22637704,1378000120,0,1,0,0,9
22637705,1378000120,0,1,1,0,9
22637706,1378000120,3.216,0,1,0,9
22637711,1378000120,0.161,0,2,0,9
22637712,1378000120,0,1,2,0,9
22670217,1378000140,0.161,0,2,0,2
22670218,1378000140,0,1,2,0,2
22670873,1378000140,3.216,0,1,0,3
22670874,1378000140,0,1,1,0,3
22671569,1378000140,3.216,0,0,0,5
22671570,1378000140,0,1,0,0,5
22671575,1378000140,0.962,0,1,0,6
22671576,1378000140,0,1,1,0,6
22671577,1378000140,0.962,0,2,0,6
22671578,1378000140,0,1,2,0,6
22671605,1378000140,3.216,0,2,0,7
22671606,1378000140,0,1,2,0,7
22671715,1378000140,0.161,0,0,0,9
22671716,1378000140,0,1,0,0,9
22671717,1378000140,3.216,0,1,0,9
22671718,1378000140,0,1,1,0,9
22671725,1378000140,0.161,0,2,0,9
22671726,1378000140,0,1,2,0,9
22703699,1378000160,11.759,0,2,0,0
22703700,1378000160,9.805,1,2,0,0
22704797,1378000160,11.776,0,0,0,8
22704798,1378000160,14.177,1,0,0,8
22736545,1378000180,0.982,0,0,0,0
22736546,1378000180,0,1,0,0,0
